id,category,severity,urgency,expected_action,english,hindi,odia,sambalpuri,santali,kui,desia,english_keywords,hindi_keywords,odia_keywords,sambalpuri_keywords,santali_keywords,kui_keywords,desia_keywords,notes
ILRC_277,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,This is urgent: Please protect this child I cannot handle this alone.,यह जरूरी है: कृपया इस बच्चे की रक्षा करें।। मैं इसे अकेले नहीं संभाल सकता/सकती।,ଏହା ଜରୁରୀ: ଦୟାକରି ଏହି ଶିଶୁକୁ ସୁରକ୍ଷା ଦିଅନ୍ତୁ।। ମୁଁ ଏହାକୁ ଏକାକୀ ସମ୍ଭାଳିପାରୁନାହିଁ।,Jaruri aichhe: Daya kari e pila ke banchao mu eka sambhali nai pare.,Jaruri kana: Daya kate noa gidra e banchaoe pe ing eskar bang sambhrao dadeakana.,Jaruri manji: Daya koni ee gida ke banchayatu aanu roote nai pare.,Jaruri ache: Daya kori e chua ke banchaa mui eka sambhali nai pare.,protect child,bachhe ki raksha,ଶିଶୁକୁ ସୁରକ୍ଷା,pila banchao,gidra banchao,gida banchayatu,chua banchaa,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_278,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,Please act now: Please protect this child Please do not ignore me.,कृपया अभी कार्रवाई करें: कृपया इस बच्चे की रक्षा करें।। कृपया मुझे अनदेखा न करें।,ଦୟାକରି ଏବେ କାର୍ଯ୍ୟ କରନ୍ତୁ: ଦୟାକରି ଏହି ଶିଶୁକୁ ସୁରକ୍ଷା ଦିଅନ୍ତୁ।। ଦୟାକରି ମୋତେ ଅଣଦେଖା କରନ୍ତୁ ନାହିଁ।,Ebe turant katha suna: Daya kari e pila ke banchao mote anadekha nai kara.,Nita ge kami pe: Daya kate noa gidra e banchaoe pe aalo pe bageana.,Eebe turat vasa: Daya koni ee gida ke banchayatu aanki bagedu aatu.,Ebe turant katha suna: Daya kori e chua ke banchaa muke anadekha nai kora.,protect child,bachhe ki raksha,ଶିଶୁକୁ ସୁରକ୍ଷା,pila banchao,gidra banchao,gida banchayatu,chua banchaa,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_279,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,I need immediate help: Please protect this child I need someone to help.,मुझे तुरंत मदद चाहिए: कृपया इस बच्चे की रक्षा करें।। मुझे किसी की मदद चाहिए।,ମୋତେ ତୁରନ୍ତ ସାହାଯ୍ୟ ଦରକାର: ଦୟାକରି ଏହି ଶିଶୁକୁ ସୁରକ୍ଷା ଦିଅନ୍ତୁ।। ମୋତେ କାହାରୋ ସାହାଯ୍ୟ ଦରକାର।,Turant sahajya darkar: Daya kari e pila ke banchao kahari madat pathao.,Turat banchao darkar: Daya kate noa gidra e banchaoe pe jahay hohoako pe.,Turat saaha lohe: Daya koni ee gida ke banchayatu eeheki madat poyatu.,Turant sahajya darkar: Daya kori e chua ke banchaa karike madat pathaa.,protect child,bachhe ki raksha,ଶିଶୁକୁ ସୁରକ୍ଷା,pila banchao,gidra banchao,gida banchayatu,chua banchaa,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_280,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,"For my safety, Please protect this child Please take this seriously.","मेरी सुरक्षा के लिए, कृपया इस बच्चे की रक्षा करें।। कृपया इसे गंभीरता से लें।","ମୋ ସୁରକ୍ଷା ପାଇଁ, ଦୟାକରି ଏହି ଶିଶୁକୁ ସୁରକ୍ଷା ଦିଅନ୍ତୁ।। ଦୟାକରି ଏହାକୁ ଗମ୍ଭୀରତାର ସହ ନିଅନ୍ତୁ।","Mor surakshya lagi, Daya kari e pila ke banchao eha ke gambhira hisabe nia.","Ingak suraksha lagi, Daya kate noa gidra e banchaoe pe aadi jaruri kana.","Aani surakshya lagi, Daya koni ee gida ke banchayatu eeheke gambhira hisabe gihmu.","Mor surakshya lagi, Daya kori e chua ke banchaa eita ke gambhira kori nia.",protect child,bachhe ki raksha,ଶିଶୁକୁ ସୁରକ୍ଷା,pila banchao,gidra banchao,gida banchayatu,chua banchaa,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_281,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,The child is being threatened.,बच्चे को धमकी दी जा रही है।,ଶିଶୁକୁ ଧମକ ଦିଆଯାଉଛି।,Pila ke dhamki deuchhan.,Gidra e dhamki emay kanako.,Gida ke dhamki sihisanji.,Chua ke dhamki deuchhan.,child threat,bachhe ko dhamki,ଶିଶୁକୁ ଧମକ,pila dhamki,gidra dhamki,gida dhamki,chua dhamki,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_282,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,Please The child is being threatened Please help.,कृपया बच्चे को धमकी दी जा रही है।। कृपया मदद करें।,ଦୟାକରି ଶିଶୁକୁ ଧମକ ଦିଆଯାଉଛି।। ଦୟାକରି ସାହାଯ୍ୟ କରନ୍ତୁ।,Daya kari Pila ke dhamki deuchhan mor sahajya kara.,Daya kate Gidra e dhamki emay kanako banchaoing pe.,Daya koni Gida ke dhamki sihisanji aanki saaha kidu.,Daya kori Chua ke dhamki deuchhan muke sahajya kora.,child threat,bachhe ko dhamki,ଶିଶୁକୁ ଧମକ,pila dhamki,gidra dhamki,gida dhamki,chua dhamki,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_283,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,"Right now, The child is being threatened I am scared.","अभी, बच्चे को धमकी दी जा रही है।। मैं डरा/डरी हूँ।","ଏବେ, ଶିଶୁକୁ ଧମକ ଦିଆଯାଉଛି।। ମୁଁ ଭୟଭୀତ।","Ebe, Pila ke dhamki deuchhan mor darr laguchhe.","Nita ge, Gidra e dhamki emay kanako botor ge aikawkana.","Eebe, Gida ke dhamki sihisanji aanki biiti manji.","Ebe, Chua ke dhamki deuchhan muke darr laguche.",child threat,bachhe ko dhamki,ଶିଶୁକୁ ଧମକ,pila dhamki,gidra dhamki,gida dhamki,chua dhamki,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_284,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,I need help because The child is being threatened I need help.,मुझे मदद चाहिए क्योंकि बच्चे को धमकी दी जा रही है।। मुझे मदद चाहिए।,ମୋତେ ସାହାଯ୍ୟ ଦରକାର କାରଣ ଶିଶୁକୁ ଧମକ ଦିଆଯାଉଛି।। ମୋତେ ସାହାଯ୍ୟ ଦରକାର।,Mote sahajya darkar kanje Pila ke dhamki deuchhan mote sahajya darkar.,Masing darkar kanje Gidra e dhamki emay kanako banchaoing pe.,Aanki saaha lohe kanje Gida ke dhamki sihisanji aanki sahaya kidu.,Muke sahajya darkar kanje Chua ke dhamki deuchhan muke sahajya kora.,child threat,bachhe ko dhamki,ଶିଶୁକୁ ଧମକ,pila dhamki,gidra dhamki,gida dhamki,chua dhamki,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_285,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,"Please understand, The child is being threatened This is urgent.","कृपया समझिए, बच्चे को धमकी दी जा रही है।। यह जरूरी है।","ଦୟାକରି ବୁଝନ୍ତୁ, ଶିଶୁକୁ ଧମକ ଦିଆଯାଉଛି।। ଏହା ଜରୁରୀ।","Bujha mor katha, Pila ke dhamki deuchhan eha jaruri aichhe.","Bujhau me, Gidra e dhamki emay kanako aadi jaruri kana.","Bujha aani katha, Gida ke dhamki sihisanji eehe jaruri manji.","Mor katha bujha, Chua ke dhamki deuchhan eita jaruri ache.",child threat,bachhe ko dhamki,ଶିଶୁକୁ ଧମକ,pila dhamki,gidra dhamki,gida dhamki,chua dhamki,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_286,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,I am scared: The child is being threatened Please stay with me.,मैं डरा/डरी हूँ: बच्चे को धमकी दी जा रही है।। कृपया मेरे साथ रहें।,ମୁଁ ଭୟଭୀତ: ଶିଶୁକୁ ଧମକ ଦିଆଯାଉଛି।। ଦୟାକରି ମୋ ସହିତ ରୁହନ୍ତୁ।,Mor darr laguchhe: Pila ke dhamki deuchhan mor sanghe thia hua.,Botor aikawkana: Gidra e dhamki emay kanako ing sang te tahenpe.,Aanki biiti manji: Gida ke dhamki sihisanji aani sanghe thia aatu.,Muke darr laguche: Chua ke dhamki deuchhan mor sanghe thia hua.,child threat,bachhe ko dhamki,ଶିଶୁକୁ ଧମକ,pila dhamki,gidra dhamki,gida dhamki,chua dhamki,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_287,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,This is urgent: The child is being threatened I cannot handle this alone.,यह जरूरी है: बच्चे को धमकी दी जा रही है।। मैं इसे अकेले नहीं संभाल सकता/सकती।,ଏହା ଜରୁରୀ: ଶିଶୁକୁ ଧମକ ଦିଆଯାଉଛି।। ମୁଁ ଏହାକୁ ଏକାକୀ ସମ୍ଭାଳିପାରୁନାହିଁ।,Jaruri aichhe: Pila ke dhamki deuchhan mu eka sambhali nai pare.,Jaruri kana: Gidra e dhamki emay kanako ing eskar bang sambhrao dadeakana.,Jaruri manji: Gida ke dhamki sihisanji aanu roote nai pare.,Jaruri ache: Chua ke dhamki deuchhan mui eka sambhali nai pare.,child threat,bachhe ko dhamki,ଶିଶୁକୁ ଧମକ,pila dhamki,gidra dhamki,gida dhamki,chua dhamki,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_288,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,Please act now: The child is being threatened Please do not ignore me.,कृपया अभी कार्रवाई करें: बच्चे को धमकी दी जा रही है।। कृपया मुझे अनदेखा न करें।,ଦୟାକରି ଏବେ କାର୍ଯ୍ୟ କରନ୍ତୁ: ଶିଶୁକୁ ଧମକ ଦିଆଯାଉଛି।। ଦୟାକରି ମୋତେ ଅଣଦେଖା କରନ୍ତୁ ନାହିଁ।,Ebe turant katha suna: Pila ke dhamki deuchhan mote anadekha nai kara.,Nita ge kami pe: Gidra e dhamki emay kanako aalo pe bageana.,Eebe turat vasa: Gida ke dhamki sihisanji aanki bagedu aatu.,Ebe turant katha suna: Chua ke dhamki deuchhan muke anadekha nai kora.,child threat,bachhe ko dhamki,ଶିଶୁକୁ ଧମକ,pila dhamki,gidra dhamki,gida dhamki,chua dhamki,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_289,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,I need immediate help: The child is being threatened I need someone to help.,मुझे तुरंत मदद चाहिए: बच्चे को धमकी दी जा रही है।। मुझे किसी की मदद चाहिए।,ମୋତେ ତୁରନ୍ତ ସାହାଯ୍ୟ ଦରକାର: ଶିଶୁକୁ ଧମକ ଦିଆଯାଉଛି।। ମୋତେ କାହାରୋ ସାହାଯ୍ୟ ଦରକାର।,Turant sahajya darkar: Pila ke dhamki deuchhan kahari madat pathao.,Turat banchao darkar: Gidra e dhamki emay kanako jahay hohoako pe.,Turat saaha lohe: Gida ke dhamki sihisanji eeheki madat poyatu.,Turant sahajya darkar: Chua ke dhamki deuchhan karike madat pathaa.,child threat,bachhe ko dhamki,ଶିଶୁକୁ ଧମକ,pila dhamki,gidra dhamki,gida dhamki,chua dhamki,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_290,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,"For my safety, The child is being threatened Please take this seriously.","मेरी सुरक्षा के लिए, बच्चे को धमकी दी जा रही है।। कृपया इसे गंभीरता से लें।","ମୋ ସୁରକ୍ଷା ପାଇଁ, ଶିଶୁକୁ ଧମକ ଦିଆଯାଉଛି।। ଦୟାକରି ଏହାକୁ ଗମ୍ଭୀରତାର ସହ ନିଅନ୍ତୁ।","Mor surakshya lagi, Pila ke dhamki deuchhan eha ke gambhira hisabe nia.","Ingak suraksha lagi, Gidra e dhamki emay kanako aadi jaruri kana.","Aani surakshya lagi, Gida ke dhamki sihisanji eeheke gambhira hisabe gihmu.","Mor surakshya lagi, Chua ke dhamki deuchhan eita ke gambhira kori nia.",child threat,bachhe ko dhamki,ଶିଶୁକୁ ଧମକ,pila dhamki,gidra dhamki,gida dhamki,chua dhamki,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_291,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,I cannot keep the child safe.,मैं बच्चे को सुरक्षित नहीं रख पा रहा हूँ।,ମୁଁ ଶିଶୁକୁ ସୁରକ୍ଷିତ ରଖିପାରୁନାହିଁ।,Mu pila ke safe nai rakhi pare.,Ing gidra surakshit bang doho dadeakana.,Aanu gida ke safe rakhi ahe.,Mui chua ke safe nai rakhi paruchhe.,child unsafe,bachha surakshit nahi,ଶିଶୁ ଅସୁରକ୍ଷିତ,pila safe nai,gidra bang surakshit,gida safe,chua safe nai,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_292,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,Please I cannot keep the child safe Please help.,कृपया मैं बच्चे को सुरक्षित नहीं रख पा रहा हूँ।। कृपया मदद करें।,ଦୟାକରି ମୁଁ ଶିଶୁକୁ ସୁରକ୍ଷିତ ରଖିପାରୁନାହିଁ।। ଦୟାକରି ସାହାଯ୍ୟ କରନ୍ତୁ।,Daya kari Mu pila ke safe nai rakhi pare mor sahajya kara.,Daya kate Ing gidra surakshit bang doho dadeakana banchaoing pe.,Daya koni Aanu gida ke safe rakhi ahe aanki saaha kidu.,Daya kori Mui chua ke safe nai rakhi paruchhe muke sahajya kora.,child unsafe,bachha surakshit nahi,ଶିଶୁ ଅସୁରକ୍ଷିତ,pila safe nai,gidra bang surakshit,gida safe,chua safe nai,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_293,Child_Endangerment,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,"Right now, I cannot keep the child safe I am scared.","अभी, मैं बच्चे को सुरक्षित नहीं रख पा रहा हूँ।। मैं डरा/डरी हूँ।","ଏବେ, ମୁଁ ଶିଶୁକୁ ସୁରକ୍ଷିତ ରଖିପାରୁନାହିଁ।। ମୁଁ ଭୟଭୀତ।","Ebe, Mu pila ke safe nai rakhi pare mor darr laguchhe.","Nita ge, Ing gidra surakshit bang doho dadeakana botor ge aikawkana.","Eebe, Aanu gida ke safe rakhi ahe aanki biiti manji.","Ebe, Mui chua ke safe nai rakhi paruchhe muke darr laguche.",child unsafe,bachha surakshit nahi,ଶିଶୁ ଅସୁରକ୍ଷିତ,pila safe nai,gidra bang surakshit,gida safe,chua safe nai,"Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
